setor,produto,produto_id,serie_id,fase,unidade,periodo,inicio,preco
alface,Alface,1031,1031,consumo,€/kg,1,2022-01-03,2.11
alface,Alface,1031,1031,consumo,€/kg,2,2022-01-31,1.91
alface,Alface,1031,1031,consumo,€/kg,3,2022-02-28,2.0
alface,Alface,1031,1031,consumo,€/kg,4,2022-03-28,1.94
alface,Alface,1031,1031,consumo,€/kg,5,2022-04-25,1.89
alface,Alface,1031,1031,consumo,€/kg,6,2022-05-23,1.8
alface,Alface,1031,1031,consumo,€/kg,7,2022-06-20,1.95
alface,Alface,1031,1031,consumo,€/kg,8,2022-07-18,2.3
alface,Alface,1031,1031,consumo,€/kg,9,2022-08-15,2.31
alface,Alface,1031,1031,consumo,€/kg,10,2022-09-12,2.3
alface,Alface,1031,1031,consumo,€/kg,11,2022-10-10,2.36
alface,Alface,1031,1031,consumo,€/kg,12,2022-11-07,2.32
alface,Alface,1031,1031,consumo,€/kg,13,2022-12-05,2.72
alface,Alface,1031,1031,consumo,€/kg,1,2023-01-02,2.79
alface,Alface,1031,1031,consumo,€/kg,2,2023-01-30,3.16
alface,Alface,1031,1031,consumo,€/kg,3,2023-02-27,2.75
alface,Alface,1031,1031,consumo,€/kg,4,2023-03-27,2.23
alface,Alface,1031,1031,consumo,€/kg,5,2023-04-24,1.83
alface,Alface,1031,1031,consumo,€/kg,6,2023-05-22,2.09
alface,Alface,1031,1031,consumo,€/kg,7,2023-06-19,2.03
alface,Alface,1031,1031,consumo,€/kg,8,2023-07-17,1.99
alface,Alface,1031,1031,consumo,€/kg,9,2023-08-14,2.13
alface,Alface,1031,1031,consumo,€/kg,10,2023-09-11,2.09
alface,Alface,1031,1031,consumo,€/kg,11,2023-10-09,2.29
alface,Alface,1031,1031,consumo,€/kg,12,2023-11-06,2.63
alface,Alface,1031,1031,consumo,€/kg,13,2023-12-04,2.97
alface,Alface,1031,1031,consumo,€/kg,1,2024-01-01,3.01
alface,Alface,1031,1031,consumo,€/kg,2,2024-01-29,2.67
alface,Alface,1031,1031,consumo,€/kg,3,2024-02-26,2.3
alface,Alface,1031,1031,consumo,€/kg,4,2024-03-25,2.47
alface,Alface,1031,1031,consumo,€/kg,5,2024-04-22,2.83
alface,Alface,1031,1031,consumo,€/kg,6,2024-05-20,2.28
alface,Alface,1031,1031,consumo,€/kg,7,2024-06-17,2.27
alface,Alface,1031,1031,consumo,€/kg,8,2024-07-15,2.25
alface,Alface,1031,1031,consumo,€/kg,9,2024-08-12,2.24
alface,Alface,1031,1031,consumo,€/kg,10,2024-09-09,2.3
alface,Alface,1031,1031,consumo,€/kg,11,2024-10-07,2.52
alface,Alface,1031,1031,consumo,€/kg,12,2024-11-04,2.8
alface,Alface,1031,1031,consumo,€/kg,13,2024-12-02,2.58
alface,Alface,1031,1031,consumo,€/kg,1,2024-12-30,2.56
alface,Alface,1031,1031,consumo,€/kg,2,2025-01-27,2.64
alface,Alface,1031,1031,consumo,€/kg,3,2025-02-24,2.46
alface,Alface,1031,1031,consumo,€/kg,4,2025-03-24,2.45
alface,Alface,1031,1031,consumo,€/kg,5,2025-04-21,2.47
alface,Alface,1031,1031,consumo,€/kg,6,2025-05-19,2.39
alface,Alface,1031,1031,consumo,€/kg,7,2025-06-16,2.36
alface,Alface,1031,1031,consumo,€/kg,8,2025-07-14,2.31
alface,Alface,1031,1031,consumo,€/kg,9,2025-08-11,2.59
alface,Alface,1031,1031,consumo,€/kg,10,2025-09-08,2.44
alface,Alface,1031,1031,consumo,€/kg,11,2025-10-06,2.37
alface,Alface,1031,1031,consumo,€/kg,12,2025-11-03,2.61
alface,Alface,1031,1031,consumo,€/kg,13,2025-12-01,2.76
alface,Alface,1031,1031,consumo,€/kg,1,2025-12-29,2.96
alface,Alface,1031,1031,consumo,€/kg,2,2026-01-26,3.06
alface,Alface,1031,1031,consumo,€/kg,3,2026-02-23,3.02
alface,Alface,1031,1031,consumo,€/kg,4,2026-03-23,2.9
alface,Alface,1031,1031,consumo,€/kg,5,2026-04-20,2.66
alface,Alface,1031,1031,consumo,€/kg,6,2026-05-18,2.68
alface,Alface,1031,123,producao,€/kg,1,2022-01-03,0.57
alface,Alface,1031,123,producao,€/kg,2,2022-01-31,0.58
alface,Alface,1031,123,producao,€/kg,3,2022-02-28,0.5
alface,Alface,1031,123,producao,€/kg,4,2022-03-28,0.7
alface,Alface,1031,123,producao,€/kg,5,2022-04-25,0.58
alface,Alface,1031,123,producao,€/kg,6,2022-05-23,0.53
alface,Alface,1031,123,producao,€/kg,7,2022-06-20,0.86
alface,Alface,1031,123,producao,€/kg,8,2022-07-18,1.0
alface,Alface,1031,123,producao,€/kg,9,2022-08-15,0.82
alface,Alface,1031,123,producao,€/kg,10,2022-09-12,0.82
alface,Alface,1031,123,producao,€/kg,11,2022-10-10,0.85
alface,Alface,1031,123,producao,€/kg,12,2022-11-07,0.98
alface,Alface,1031,123,producao,€/kg,13,2022-12-05,1.28
alface,Alface,1031,123,producao,€/kg,1,2023-01-02,1.48
alface,Alface,1031,123,producao,€/kg,2,2023-01-30,1.42
alface,Alface,1031,123,producao,€/kg,3,2023-02-27,0.83
alface,Alface,1031,123,producao,€/kg,4,2023-03-27,0.6
alface,Alface,1031,123,producao,€/kg,5,2023-04-24,0.51
alface,Alface,1031,123,producao,€/kg,6,2023-05-22,0.46
alface,Alface,1031,123,producao,€/kg,7,2023-06-19,0.64
alface,Alface,1031,123,producao,€/kg,8,2023-07-17,0.62
alface,Alface,1031,123,producao,€/kg,9,2023-08-14,0.53
alface,Alface,1031,123,producao,€/kg,10,2023-09-11,0.67
alface,Alface,1031,123,producao,€/kg,11,2023-10-09,0.88
alface,Alface,1031,123,producao,€/kg,12,2023-11-06,1.56
alface,Alface,1031,123,producao,€/kg,13,2023-12-04,1.3
alface,Alface,1031,123,producao,€/kg,1,2024-01-01,0.91
alface,Alface,1031,123,producao,€/kg,2,2024-01-29,0.67
alface,Alface,1031,123,producao,€/kg,3,2024-02-26,0.53
alface,Alface,1031,123,producao,€/kg,4,2024-03-25,0.74
alface,Alface,1031,123,producao,€/kg,5,2024-04-22,0.76
alface,Alface,1031,123,producao,€/kg,6,2024-05-20,0.71
alface,Alface,1031,123,producao,€/kg,7,2024-06-17,0.64
alface,Alface,1031,123,producao,€/kg,8,2024-07-15,0.59
alface,Alface,1031,123,producao,€/kg,9,2024-08-12,0.7
alface,Alface,1031,123,producao,€/kg,10,2024-09-09,0.71
alface,Alface,1031,123,producao,€/kg,11,2024-10-07,0.99
alface,Alface,1031,123,producao,€/kg,12,2024-11-04,1.0
alface,Alface,1031,123,producao,€/kg,13,2024-12-02,0.7
alface,Alface,1031,123,producao,€/kg,1,2024-12-30,0.71
alface,Alface,1031,123,producao,€/kg,2,2025-01-27,0.69
alface,Alface,1031,123,producao,€/kg,3,2025-02-24,0.6
alface,Alface,1031,123,producao,€/kg,4,2025-03-24,0.58
alface,Alface,1031,123,producao,€/kg,5,2025-04-21,0.65
alface,Alface,1031,123,producao,€/kg,6,2025-05-19,0.6
alface,Alface,1031,123,producao,€/kg,7,2025-06-16,0.58
alface,Alface,1031,123,producao,€/kg,8,2025-07-14,0.75
alface,Alface,1031,123,producao,€/kg,9,2025-08-11,0.91
alface,Alface,1031,123,producao,€/kg,10,2025-09-08,0.63
alface,Alface,1031,123,producao,€/kg,11,2025-10-06,0.58
alface,Alface,1031,123,producao,€/kg,12,2025-11-03,0.78
alface,Alface,1031,123,producao,€/kg,13,2025-12-01,1.06
alface,Alface,1031,123,producao,€/kg,1,2025-12-29,1.04
alface,Alface,1031,123,producao,€/kg,2,2026-01-26,0.96
alface,Alface,1031,123,producao,€/kg,3,2026-02-23,0.98
alface,Alface,1031,123,producao,€/kg,4,2026-03-23,0.65
alface,Alface,1031,123,producao,€/kg,5,2026-04-20,0.74
alface,Alface,1031,123,producao,€/kg,6,2026-05-18,0.64
alface,Alface 4ªGama,1032,1032,consumo,€/kg,1,2022-01-03,5.37
alface,Alface 4ªGama,1032,1032,consumo,€/kg,2,2022-01-31,3.73
alface,Alface 4ªGama,1032,1032,consumo,€/kg,3,2022-02-28,5.53
alface,Alface 4ªGama,1032,1032,consumo,€/kg,4,2022-03-28,5.23
alface,Alface 4ªGama,1032,1032,consumo,€/kg,5,2022-04-25,5.57
alface,Alface 4ªGama,1032,1032,consumo,€/kg,6,2022-05-23,6.43
alface,Alface 4ªGama,1032,1032,consumo,€/kg,7,2022-06-20,5.81
alface,Alface 4ªGama,1032,1032,consumo,€/kg,8,2022-07-18,5.21
alface,Alface 4ªGama,1032,1032,consumo,€/kg,9,2022-08-15,4.65
alface,Alface 4ªGama,1032,1032,consumo,€/kg,10,2022-09-12,4.97
alface,Alface 4ªGama,1032,1032,consumo,€/kg,11,2022-10-10,4.98
alface,Alface 4ªGama,1032,1032,consumo,€/kg,12,2022-11-07,5.06
alface,Alface 4ªGama,1032,1032,consumo,€/kg,13,2022-12-05,6.24
alface,Alface 4ªGama,1032,1032,consumo,€/kg,1,2023-01-02,5.91
alface,Alface 4ªGama,1032,1032,consumo,€/kg,2,2023-01-30,5.65
alface,Alface 4ªGama,1032,1032,consumo,€/kg,3,2023-02-27,4.47
alface,Alface 4ªGama,1032,1032,consumo,€/kg,4,2023-03-27,4.98
alface,Alface 4ªGama,1032,1032,consumo,€/kg,5,2023-04-24,4.18
alface,Alface 4ªGama,1032,1032,consumo,€/kg,6,2023-05-22,4.23
alface,Alface 4ªGama,1032,1032,consumo,€/kg,7,2023-06-19,3.99
alface,Alface 4ªGama,1032,1032,consumo,€/kg,8,2023-07-17,4.08
alface,Alface 4ªGama,1032,1032,consumo,€/kg,9,2023-08-14,4.06
alface,Alface 4ªGama,1032,1032,consumo,€/kg,10,2023-09-11,3.81
alface,Alface 4ªGama,1032,1032,consumo,€/kg,11,2023-10-09,4.31
alface,Alface 4ªGama,1032,1032,consumo,€/kg,12,2023-11-06,4.39
alface,Alface 4ªGama,1032,1032,consumo,€/kg,13,2023-12-04,4.13
alface,Alface 4ªGama,1032,1032,consumo,€/kg,1,2024-01-01,4.73
alface,Alface 4ªGama,1032,1032,consumo,€/kg,2,2024-01-29,4.41
alface,Alface 4ªGama,1032,1032,consumo,€/kg,3,2024-02-26,4.39
alface,Alface 4ªGama,1032,1032,consumo,€/kg,4,2024-03-25,4.81
alface,Alface 4ªGama,1032,1032,consumo,€/kg,5,2024-04-22,4.22
alface,Alface 4ªGama,1032,1032,consumo,€/kg,6,2024-05-20,4.56
alface,Alface 4ªGama,1032,1032,consumo,€/kg,7,2024-06-17,4.14
alface,Alface 4ªGama,1032,1032,consumo,€/kg,8,2024-07-15,4.08
alface,Alface 4ªGama,1032,1032,consumo,€/kg,9,2024-08-12,4.57
alface,Alface 4ªGama,1032,1032,consumo,€/kg,10,2024-09-09,4.22
alface,Alface 4ªGama,1032,1032,consumo,€/kg,11,2024-10-07,4.59
alface,Alface 4ªGama,1032,1032,consumo,€/kg,12,2024-11-04,4.29
alface,Alface 4ªGama,1032,1032,consumo,€/kg,13,2024-12-02,4.75
alface,Alface 4ªGama,1032,1032,consumo,€/kg,1,2024-12-30,4.02
alface,Alface 4ªGama,1032,1032,consumo,€/kg,2,2025-01-27,4.44
alface,Alface 4ªGama,1032,1032,consumo,€/kg,3,2025-02-24,4.28
alface,Alface 4ªGama,1032,1032,consumo,€/kg,4,2025-03-24,4.42
alface,Alface 4ªGama,1032,1032,consumo,€/kg,5,2025-04-21,4.37
alface,Alface 4ªGama,1032,1032,consumo,€/kg,6,2025-05-19,4.09
alface,Alface 4ªGama,1032,1032,consumo,€/kg,7,2025-06-16,3.78
alface,Alface 4ªGama,1032,1032,consumo,€/kg,8,2025-07-14,3.91
alface,Alface 4ªGama,1032,1032,consumo,€/kg,9,2025-08-11,3.89
alface,Alface 4ªGama,1032,1032,consumo,€/kg,10,2025-09-08,3.96
alface,Alface 4ªGama,1032,1032,consumo,€/kg,11,2025-10-06,4.02
alface,Alface 4ªGama,1032,1032,consumo,€/kg,12,2025-11-03,3.75
alface,Alface 4ªGama,1032,1032,consumo,€/kg,13,2025-12-01,4.65
alface,Alface 4ªGama,1032,1032,consumo,€/kg,1,2025-12-29,4.44
alface,Alface 4ªGama,1032,1032,consumo,€/kg,2,2026-01-26,4.64
alface,Alface 4ªGama,1032,1032,consumo,€/kg,3,2026-02-23,3.88
alface,Alface 4ªGama,1032,1032,consumo,€/kg,4,2026-03-23,4.27
alface,Alface 4ªGama,1032,1032,consumo,€/kg,5,2026-04-20,4.53
alface,Alface 4ªGama,1032,1032,consumo,€/kg,6,2026-05-18,3.82
arroz,Arroz (média),1020,1020,consumo,€/kg,1,2022-01-03,1.04
arroz,Arroz (média),1020,1020,consumo,€/kg,2,2022-01-31,1.07
arroz,Arroz (média),1020,1020,consumo,€/kg,3,2022-02-28,1.09
arroz,Arroz (média),1020,1020,consumo,€/kg,4,2022-03-28,1.12
arroz,Arroz (média),1020,1020,consumo,€/kg,5,2022-04-25,1.14
arroz,Arroz (média),1020,1020,consumo,€/kg,6,2022-05-23,1.19
arroz,Arroz (média),1020,1020,consumo,€/kg,7,2022-06-20,1.19
arroz,Arroz (média),1020,1020,consumo,€/kg,8,2022-07-18,1.21
arroz,Arroz (média),1020,1020,consumo,€/kg,9,2022-08-15,1.22
arroz,Arroz (média),1020,1020,consumo,€/kg,10,2022-09-12,1.22
arroz,Arroz (média),1020,1020,consumo,€/kg,11,2022-10-10,1.22
arroz,Arroz (média),1020,1020,consumo,€/kg,12,2022-11-07,1.28
arroz,Arroz (média),1020,1020,consumo,€/kg,13,2022-12-05,1.39
arroz,Arroz (média),1020,1020,consumo,€/kg,1,2023-01-02,1.4
arroz,Arroz (média),1020,1020,consumo,€/kg,2,2023-01-30,1.42
arroz,Arroz (média),1020,1020,consumo,€/kg,3,2023-02-27,1.4
arroz,Arroz (média),1020,1020,consumo,€/kg,4,2023-03-27,1.42
arroz,Arroz (média),1020,1020,consumo,€/kg,5,2023-04-24,1.34
arroz,Arroz (média),1020,1020,consumo,€/kg,6,2023-05-22,1.33
arroz,Arroz (média),1020,1020,consumo,€/kg,7,2023-06-19,1.32
arroz,Arroz (média),1020,1020,consumo,€/kg,8,2023-07-17,1.31
arroz,Arroz (média),1020,1020,consumo,€/kg,9,2023-08-14,1.35
arroz,Arroz (média),1020,1020,consumo,€/kg,10,2023-09-11,1.33
arroz,Arroz (média),1020,1020,consumo,€/kg,11,2023-10-09,1.34
arroz,Arroz (média),1020,1020,consumo,€/kg,12,2023-11-06,1.35
arroz,Arroz (média),1020,1020,consumo,€/kg,13,2023-12-04,1.38
arroz,Arroz (média),1020,1020,consumo,€/kg,1,2024-01-01,1.4
arroz,Arroz (média),1020,1020,consumo,€/kg,2,2024-01-29,1.43
arroz,Arroz (média),1020,1020,consumo,€/kg,3,2024-02-26,1.41
arroz,Arroz (média),1020,1020,consumo,€/kg,4,2024-03-25,1.4
arroz,Arroz (média),1020,1020,consumo,€/kg,5,2024-04-22,1.37
arroz,Arroz (média),1020,1020,consumo,€/kg,6,2024-05-20,1.39
arroz,Arroz (média),1020,1020,consumo,€/kg,7,2024-06-17,1.39
arroz,Arroz (média),1020,1020,consumo,€/kg,8,2024-07-15,1.52
arroz,Arroz (média),1020,1020,consumo,€/kg,9,2024-08-12,1.49
arroz,Arroz (média),1020,1020,consumo,€/kg,10,2024-09-09,1.52
arroz,Arroz (média),1020,1020,consumo,€/kg,11,2024-10-07,1.47
arroz,Arroz (média),1020,1020,consumo,€/kg,12,2024-11-04,1.47
arroz,Arroz (média),1020,1020,consumo,€/kg,13,2024-12-02,1.5
arroz,Arroz (média),1020,1020,consumo,€/kg,1,2024-12-30,1.47
arroz,Arroz (média),1020,1020,consumo,€/kg,2,2025-01-27,1.49
arroz,Arroz (média),1020,1020,consumo,€/kg,3,2025-02-24,1.43
arroz,Arroz (média),1020,1020,consumo,€/kg,4,2025-03-24,1.42
arroz,Arroz (média),1020,1020,consumo,€/kg,5,2025-04-21,1.41
arroz,Arroz (média),1020,1020,consumo,€/kg,6,2025-05-19,1.42
arroz,Arroz (média),1020,1020,consumo,€/kg,7,2025-06-16,1.44
arroz,Arroz (média),1020,1020,consumo,€/kg,8,2025-07-14,1.4
arroz,Arroz (média),1020,1020,consumo,€/kg,9,2025-08-11,1.46
arroz,Arroz (média),1020,1020,consumo,€/kg,10,2025-09-08,1.41
arroz,Arroz (média),1020,1020,consumo,€/kg,11,2025-10-06,1.39
arroz,Arroz (média),1020,1020,consumo,€/kg,12,2025-11-03,1.4
arroz,Arroz (média),1020,1020,consumo,€/kg,13,2025-12-01,1.41
arroz,Arroz (média),1020,1020,consumo,€/kg,1,2025-12-29,1.43
arroz,Arroz (média),1020,1020,consumo,€/kg,2,2026-01-26,1.41
arroz,Arroz (média),1020,1020,consumo,€/kg,3,2026-02-23,1.39
arroz,Arroz (média),1020,1020,consumo,€/kg,4,2026-03-23,1.38
arroz,Arroz (média),1020,1020,consumo,€/kg,5,2026-04-20,1.43
arroz,Arroz (média),1020,1020,consumo,€/kg,6,2026-05-18,1.43
arroz,Arroz Carolino,1021,1021,consumo,€/kg,1,2022-01-03,0.91
arroz,Arroz Carolino,1021,1021,consumo,€/kg,2,2022-01-31,0.94
arroz,Arroz Carolino,1021,1021,consumo,€/kg,3,2022-02-28,0.98
arroz,Arroz Carolino,1021,1021,consumo,€/kg,4,2022-03-28,0.98
arroz,Arroz Carolino,1021,1021,consumo,€/kg,5,2022-04-25,0.96
arroz,Arroz Carolino,1021,1021,consumo,€/kg,6,2022-05-23,0.98
arroz,Arroz Carolino,1021,1021,consumo,€/kg,7,2022-06-20,1.01
arroz,Arroz Carolino,1021,1021,consumo,€/kg,8,2022-07-18,1.02
arroz,Arroz Carolino,1021,1021,consumo,€/kg,9,2022-08-15,1.02
arroz,Arroz Carolino,1021,1021,consumo,€/kg,10,2022-09-12,1.04
arroz,Arroz Carolino,1021,1021,consumo,€/kg,11,2022-10-10,1.06
arroz,Arroz Carolino,1021,1021,consumo,€/kg,12,2022-11-07,1.24
arroz,Arroz Carolino,1021,1021,consumo,€/kg,13,2022-12-05,1.42
arroz,Arroz Carolino,1021,1021,consumo,€/kg,1,2023-01-02,1.4
arroz,Arroz Carolino,1021,1021,consumo,€/kg,2,2023-01-30,1.39
arroz,Arroz Carolino,1021,1021,consumo,€/kg,3,2023-02-27,1.53
arroz,Arroz Carolino,1021,1021,consumo,€/kg,4,2023-03-27,1.46
arroz,Arroz Carolino,1021,1021,consumo,€/kg,5,2023-04-24,1.45
arroz,Arroz Carolino,1021,1021,consumo,€/kg,6,2023-05-22,1.42
arroz,Arroz Carolino,1021,1021,consumo,€/kg,7,2023-06-19,1.27
arroz,Arroz Carolino,1021,1021,consumo,€/kg,8,2023-07-17,1.37
arroz,Arroz Carolino,1021,1021,consumo,€/kg,9,2023-08-14,1.39
arroz,Arroz Carolino,1021,1021,consumo,€/kg,10,2023-09-11,1.38
arroz,Arroz Carolino,1021,1021,consumo,€/kg,11,2023-10-09,1.4
arroz,Arroz Carolino,1021,1021,consumo,€/kg,12,2023-11-06,1.39
arroz,Arroz Carolino,1021,1021,consumo,€/kg,13,2023-12-04,1.39
arroz,Arroz Carolino,1021,1021,consumo,€/kg,1,2024-01-01,1.35
arroz,Arroz Carolino,1021,1021,consumo,€/kg,2,2024-01-29,1.39
arroz,Arroz Carolino,1021,1021,consumo,€/kg,3,2024-02-26,1.38
arroz,Arroz Carolino,1021,1021,consumo,€/kg,4,2024-03-25,1.37
arroz,Arroz Carolino,1021,1021,consumo,€/kg,5,2024-04-22,1.35
arroz,Arroz Carolino,1021,1021,consumo,€/kg,6,2024-05-20,1.37
arroz,Arroz Carolino,1021,1021,consumo,€/kg,7,2024-06-17,1.31
arroz,Arroz Carolino,1021,1021,consumo,€/kg,8,2024-07-15,1.37
arroz,Arroz Carolino,1021,1021,consumo,€/kg,9,2024-08-12,1.33
arroz,Arroz Carolino,1021,1021,consumo,€/kg,10,2024-09-09,1.34
arroz,Arroz Carolino,1021,1021,consumo,€/kg,11,2024-10-07,1.31
arroz,Arroz Carolino,1021,1021,consumo,€/kg,12,2024-11-04,1.37
arroz,Arroz Carolino,1021,1021,consumo,€/kg,13,2024-12-02,1.37
arroz,Arroz Carolino,1021,1021,consumo,€/kg,1,2024-12-30,1.3
arroz,Arroz Carolino,1021,1021,consumo,€/kg,2,2025-01-27,1.36
arroz,Arroz Carolino,1021,1021,consumo,€/kg,3,2025-02-24,1.33
arroz,Arroz Carolino,1021,1021,consumo,€/kg,4,2025-03-24,1.24
arroz,Arroz Carolino,1021,1021,consumo,€/kg,5,2025-04-21,1.23
arroz,Arroz Carolino,1021,1021,consumo,€/kg,6,2025-05-19,1.26
arroz,Arroz Carolino,1021,1021,consumo,€/kg,7,2025-06-16,1.22
arroz,Arroz Carolino,1021,1021,consumo,€/kg,8,2025-07-14,1.21
arroz,Arroz Carolino,1021,1021,consumo,€/kg,9,2025-08-11,1.23
arroz,Arroz Carolino,1021,1021,consumo,€/kg,10,2025-09-08,1.2
arroz,Arroz Carolino,1021,1021,consumo,€/kg,11,2025-10-06,1.19
arroz,Arroz Carolino,1021,1021,consumo,€/kg,12,2025-11-03,1.2
arroz,Arroz Carolino,1021,1021,consumo,€/kg,13,2025-12-01,1.21
arroz,Arroz Carolino,1021,1021,consumo,€/kg,1,2025-12-29,1.21
arroz,Arroz Carolino,1021,1021,consumo,€/kg,2,2026-01-26,1.2
arroz,Arroz Carolino,1021,1021,consumo,€/kg,3,2026-02-23,1.22
arroz,Arroz Carolino,1021,1021,consumo,€/kg,4,2026-03-23,1.21
arroz,Arroz Carolino,1021,1021,consumo,€/kg,5,2026-04-20,1.2
arroz,Arroz Carolino,1021,1021,consumo,€/kg,6,2026-05-18,1.19
arroz,Arroz Carolino,1021,102,producao,€/kg,1,2022-01-03,0.34
arroz,Arroz Carolino,1021,102,producao,€/kg,2,2022-01-31,0.33
arroz,Arroz Carolino,1021,102,producao,€/kg,13,2022-12-05,0.65
arroz,Arroz Carolino,1021,102,producao,€/kg,1,2023-01-02,0.65
arroz,Arroz Carolino,1021,102,producao,€/kg,2,2023-01-30,0.65
arroz,Arroz Carolino,1021,102,producao,€/kg,12,2023-11-06,0.5
arroz,Arroz Carolino,1021,102,producao,€/kg,13,2023-12-04,0.5
arroz,Arroz Carolino,1021,102,producao,€/kg,1,2024-01-01,0.51
arroz,Arroz Carolino,1021,102,producao,€/kg,2,2024-01-29,0.5
arroz,Arroz Carolino,1021,102,producao,€/kg,3,2024-02-26,0.5
arroz,Arroz Carolino,1021,102,producao,€/kg,12,2024-11-04,0.35
arroz,Arroz Carolino,1021,102,producao,€/kg,13,2024-12-02,0.35
arroz,Arroz Carolino,1021,102,producao,€/kg,1,2024-12-30,0.35
arroz,Arroz Carolino,1021,102,producao,€/kg,12,2025-11-03,0.39
arroz,Arroz Carolino,1021,102,producao,€/kg,13,2025-12-01,0.37
arroz,Arroz Carolino,1021,102,producao,€/kg,1,2025-12-29,0.38
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,1,2022-01-03,3.74
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,2,2022-01-31,4.04
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,3,2022-02-28,4.05
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,4,2022-03-28,3.96
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,5,2022-04-25,4.36
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,6,2022-05-23,4.28
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,7,2022-06-20,3.81
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,8,2022-07-18,3.8
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,9,2022-08-15,3.93
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,10,2022-09-12,4.0
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,11,2022-10-10,4.45
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,12,2022-11-07,4.2
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,13,2022-12-05,4.81
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,1,2023-01-02,5.17
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,2,2023-01-30,5.64
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,3,2023-02-27,5.27
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,4,2023-03-27,5.81
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,5,2023-04-24,5.92
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,6,2023-05-22,5.87
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,7,2023-06-19,6.16
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,8,2023-07-17,6.22
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,9,2023-08-14,6.45
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,10,2023-09-11,6.75
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,11,2023-10-09,7.55
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,12,2023-11-06,7.93
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,13,2023-12-04,7.15
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,1,2024-01-01,8.67
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,2,2024-01-29,8.57
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,3,2024-02-26,9.21
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,4,2024-03-25,8.85
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,5,2024-04-22,9.03
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,6,2024-05-20,9.38
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,7,2024-06-17,8.99
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,8,2024-07-15,8.51
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,9,2024-08-12,8.97
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,10,2024-09-09,8.64
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,11,2024-10-07,8.33
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,12,2024-11-04,7.98
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,13,2024-12-02,7.54
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,1,2024-12-30,7.45
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,2,2025-01-27,7.1
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,3,2025-02-24,6.6
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,4,2025-03-24,6.66
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,5,2025-04-21,5.59
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,6,2025-05-19,6.01
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,7,2025-06-16,6.05
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,8,2025-07-14,5.83
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,9,2025-08-11,5.53
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,10,2025-09-08,5.26
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,11,2025-10-06,5.07
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,12,2025-11-03,5.66
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,13,2025-12-01,5.65
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,1,2025-12-29,5.55
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,2,2026-01-26,5.72
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,3,2026-02-23,5.65
azeite-3,Azeite Virgem,1025,1025,consumo,€/l,4,2026-03-23,5.52
